252.0,12.0,400.0,9.0e+11,1e+25,0.014918818276919273,1233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,12.0,400.0,9.0e+11,5e+23,0.011707980035532669,2133333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,12.0,400.0,9.0e+11,5e+24,0.011731230005514945,5033333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,12.0,500.0,9.0e+11,1e+24,0.012602725965401476,3383333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,12.0,500.0,9.0e+11,1e+25,0.01841191346124369,4983333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,12.0,500.0,9.0e+11,5e+23,0.011214778623590077,4316666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,12.0,500.0,9.0e+11,5e+24,0.014944177672265217,2400000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,300.0,9.0e+11,1e+24,0.00721794326487857,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,300.0,9.0e+11,1e+25,0.011404282247956291,8500000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,300.0,9.0e+11,5e+23,0.008973218866378993,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,300.0,9.0e+11,5e+24,0.010953279464831375,1183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,400.0,9.0e+11,1e+24,0.00880455038397528,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,400.0,9.0e+11,1e+25,0.012122940954750364,416666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,400.0,9.0e+11,5e+23,0.008636738839450823,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,400.0,9.0e+11,5e+24,0.011637828098627815,7166666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,500.0,9.0e+11,1e+24,0.010158531766305306,4433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,500.0,9.0e+11,1e+25,0.01576226659949618,4983333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,500.0,9.0e+11,5e+23,0.011379126086382642,4316666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,13.0,500.0,9.0e+11,5e+24,0.01515083305656046,8416666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,300.0,9.0e+11,1e+24,0.00682269470194681,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,300.0,9.0e+11,1e+25,0.010664491880823445,4516666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,300.0,9.0e+11,5e+23,0.008284366541112009,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,300.0,9.0e+11,5e+24,0.010365142069351,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,400.0,9.0e+11,1e+24,0.007727205850094198,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,400.0,9.0e+11,1e+25,0.011485247041131939,1533333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,400.0,9.0e+11,5e+23,0.00987103797110591,2133333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,400.0,9.0e+11,5e+24,0.010157575560546958,2383333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,500.0,9.0e+11,1e+24,0.013620153787053205,2216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,500.0,9.0e+11,1e+25,0.014362720820236983,2500000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,500.0,9.0e+11,5e+23,0.01142417731198581,2166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,14.0,500.0,9.0e+11,5e+24,0.012569438142496498,2416666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,300.0,9.0e+11,1e+24,0.008047649384338834,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,300.0,9.0e+11,1e+25,0.010096668127772698,4066666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,300.0,9.0e+11,5e+23,0.007463254426360204,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,300.0,9.0e+11,5e+24,0.00968732823089019,4750000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,400.0,9.0e+11,1e+24,0.009212894813763858,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,400.0,9.0e+11,1e+25,0.010278424634418868,3700000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,400.0,9.0e+11,5e+23,0.007809903221374367,2133333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,400.0,9.0e+11,5e+24,0.010934231198562083,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,500.0,9.0e+11,1e+24,0.010817105882580173,2216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,500.0,9.0e+11,1e+25,0.013205979755929386,7450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,500.0,9.0e+11,5e+23,0.00928462309703967,2166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,15.0,500.0,9.0e+11,5e+24,0.012470511114162669,2400000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,300.0,9.0e+11,1e+24,0.008320416148067639,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,300.0,9.0e+11,1e+25,0.009454094913190755,4566666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,300.0,9.0e+11,5e+23,0.006787648569086253,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,300.0,9.0e+11,5e+24,0.008160588241953818,2366666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,400.0,9.0e+11,1e+24,0.008057322458925783,4383333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,400.0,9.0e+11,1e+25,0.01108319265236756,4900000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,400.0,9.0e+11,5e+23,0.007594941110875331,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,400.0,9.0e+11,5e+24,0.00900504766040314,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,500.0,9.0e+11,1e+24,0.010304535209595546,6633333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,500.0,9.0e+11,1e+25,0.014537106757925149,1250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,500.0,9.0e+11,5e+23,0.009906481380250711,2183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,16.0,500.0,9.0e+11,5e+24,0.013043297841737005,2416666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,300.0,9.0e+11,1e+24,0.008335027087353399,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,300.0,9.0e+11,1e+25,0.009324793644702461,4883333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,300.0,9.0e+11,5e+23,0.005117521680783217,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,300.0,9.0e+11,5e+24,0.008962643995470176,1700000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,400.0,9.0e+11,1e+24,0.008236586604817122,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,400.0,9.0e+11,1e+25,0.0099347590725839,1583333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,400.0,9.0e+11,5e+23,0.007964910502289436,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,400.0,9.0e+11,5e+24,0.00840309040152674,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,500.0,9.0e+11,1e+24,0.008243406629871691,2216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,500.0,9.0e+11,1e+25,0.011175432040929384,2500000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,500.0,9.0e+11,5e+23,0.00836092178732974,4333333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,17.0,500.0,9.0e+11,5e+24,0.00977150845709982,1716666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,300.0,9.0e+11,1e+24,0.008437219501210727,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,300.0,9.0e+11,1e+25,0.009806883565684304,2433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,300.0,9.0e+11,5e+23,0.00638146063814217,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,300.0,9.0e+11,5e+24,0.007791880957521465,1183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,400.0,9.0e+11,1e+24,0.007214589630636481,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,400.0,9.0e+11,1e+25,0.010274121709714985,533333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,400.0,9.0e+11,5e+23,0.008230520304842557,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,400.0,9.0e+11,5e+24,0.009321405712232677,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,500.0,9.0e+11,1e+24,0.010058721649922806,6666666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,500.0,9.0e+11,1e+25,0.010194016681774849,2483333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,500.0,9.0e+11,5e+23,0.010760065969339152,2183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,18.0,500.0,9.0e+11,5e+24,0.008063948531129985,2416666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,300.0,9.0e+11,1e+24,0.00769045374377599,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,300.0,9.0e+11,1e+25,0.00874356649377251,5466666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,300.0,9.0e+11,5e+23,0.007143234649510903,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,300.0,9.0e+11,5e+24,0.0078002025604676966,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,400.0,9.0e+11,1e+24,0.008234030023547062,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,400.0,9.0e+11,1e+25,0.008136636333074392,2466666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,400.0,9.0e+11,5e+23,0.0066902187463922765,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,400.0,9.0e+11,5e+24,0.008379470173752073,1216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,500.0,9.0e+11,1e+24,0.008642850625375136,2216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,500.0,9.0e+11,1e+25,0.011367864678851175,2516666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,500.0,9.0e+11,5e+23,0.008323468400114479,4333333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,19.0,500.0,9.0e+11,5e+24,0.00945257489391892,4816666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,300.0,9.0e+11,1e+24,0.007030488992282266,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,300.0,9.0e+11,1e+25,0.009317651715123701,1750000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,300.0,9.0e+11,5e+23,0.005770927321753296,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,300.0,9.0e+11,5e+24,0.0074150424169617335,1300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,400.0,9.0e+11,1e+24,0.0061527754565662875,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,400.0,9.0e+11,1e+25,0.01091197745958794,1233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,400.0,9.0e+11,5e+23,0.0067658983442341995,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,400.0,9.0e+11,5e+24,0.008230290880308067,9533333333333.332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,500.0,9.0e+11,1e+24,0.008088274606592978,2216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,500.0,9.0e+11,1e+25,0.010794191363083848,2516666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,500.0,9.0e+11,5e+23,0.009699698919090371,2183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,20.0,500.0,9.0e+11,5e+24,0.009701402600386804,4816666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,300.0,9.0e+11,1e+24,0.005802216306825391,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,300.0,9.0e+11,1e+25,0.008378590637092257,6316666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,300.0,9.0e+11,5e+23,0.006035269902833971,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,300.0,9.0e+11,5e+24,0.008210411070991713,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,400.0,9.0e+11,1e+24,0.006723187677011584,1100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,400.0,9.0e+11,1e+25,0.009229076333042761,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,400.0,9.0e+11,5e+23,0.006115431178786616,2166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,400.0,9.0e+11,5e+24,0.00885334297380228,2400000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,500.0,9.0e+11,1e+24,0.007530695018313236,4450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,500.0,9.0e+11,1e+25,0.009960477010065978,616666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,500.0,9.0e+11,5e+23,0.007797919523933357,2166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,21.0,500.0,9.0e+11,5e+24,0.009551786564800348,2433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,300.0,9.0e+11,1e+24,0.007567140299483971,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,300.0,9.0e+11,1e+25,0.007529216810499076,4900000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,300.0,9.0e+11,5e+23,0.0065057827593818125,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,300.0,9.0e+11,5e+24,0.006860409366154786,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,400.0,9.0e+11,1e+24,0.006926504077421885,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,400.0,9.0e+11,1e+25,0.007952870353599753,3733333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,400.0,9.0e+11,5e+23,0.007248525420733953,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,400.0,9.0e+11,5e+24,0.01003156379238978,2400000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,500.0,9.0e+11,1e+24,0.007367963178524395,2233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,500.0,9.0e+11,1e+25,0.008375193494037213,1250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,500.0,9.0e+11,5e+23,0.00881918320572783,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,22.0,500.0,9.0e+11,5e+24,0.0076616193013159225,2416666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,300.0,9.0e+11,1e+24,0.006442588050029042,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,300.0,9.0e+11,1e+25,0.008233931479519525,3766666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,300.0,9.0e+11,5e+23,0.006000124989271678,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,300.0,9.0e+11,5e+24,0.008293671487530041,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,400.0,9.0e+11,1e+24,0.006304620806736785,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,400.0,9.0e+11,1e+25,0.009888803753407468,2483333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,400.0,9.0e+11,5e+23,0.007145120840534925,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,400.0,9.0e+11,5e+24,0.009387120771273044,6000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,500.0,9.0e+11,1e+24,0.007598889489218686,4450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,500.0,9.0e+11,1e+25,0.010578085973546926,1250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,500.0,9.0e+11,5e+23,0.007865773457349843,4366666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,23.0,500.0,9.0e+11,5e+24,0.008525589051732627,7233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,300.0,9.0e+11,1e+24,0.005772632554556142,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,300.0,9.0e+11,1e+25,0.008814972433046997,3383333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,300.0,9.0e+11,5e+23,0.006581701409536339,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,300.0,9.0e+11,5e+24,0.006941475290796568,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,400.0,9.0e+11,1e+24,0.007333225640859496,2216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,400.0,9.0e+11,1e+25,0.00870083802280005,2483333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,400.0,9.0e+11,5e+23,0.006241527280418029,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,400.0,9.0e+11,5e+24,0.00783858202631525,3600000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,500.0,9.0e+11,1e+24,0.007701095889437237,2250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,500.0,9.0e+11,1e+25,0.008687884724259805,10000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,500.0,9.0e+11,5e+23,0.008345293360911632,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,24.0,500.0,9.0e+11,5e+24,0.008525382375325472,3300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,300.0,9.0e+11,1e+24,0.0070485861312115684,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,300.0,9.0e+11,1e+25,0.009543909495047348,2450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,300.0,9.0e+11,5e+23,0.006589225366346664,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,300.0,9.0e+11,5e+24,0.0065961671262043655,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,400.0,9.0e+11,1e+24,0.00695975347299385,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,400.0,9.0e+11,1e+25,0.007682514484003738,2250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,400.0,9.0e+11,5e+23,0.007459381262857085,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,400.0,9.0e+11,5e+24,0.007738739644498911,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,500.0,9.0e+11,1e+24,0.007177794293982814,6716666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,500.0,9.0e+11,1e+25,0.008942050996482436,2533333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,500.0,9.0e+11,5e+23,0.00755361697872155,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,25.0,500.0,9.0e+11,5e+24,0.008883947529396249,7283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,300.0,9.0e+11,1e+24,0.005731737167358085,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,300.0,9.0e+11,1e+25,0.008282100154875018,4966666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,300.0,9.0e+11,5e+23,0.0067048183923291305,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,300.0,9.0e+11,5e+24,0.0074640987724359795,1200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,400.0,9.0e+11,1e+24,0.006945772298055043,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,400.0,9.0e+11,1e+25,0.009506405754044179,1033333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,400.0,9.0e+11,5e+23,0.0074049337487122075,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,400.0,9.0e+11,5e+24,0.007222429120012192,1216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,500.0,9.0e+11,1e+24,0.007470939850772564,6683333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,500.0,9.0e+11,1e+25,0.008201590380572246,4150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,500.0,9.0e+11,5e+23,0.007879674002334268,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,26.0,500.0,9.0e+11,5e+24,0.009839988079154614,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,300.0,9.0e+11,1e+24,0.006714817102142751,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,300.0,9.0e+11,1e+25,0.009043704216384762,5183333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,300.0,9.0e+11,5e+23,0.00616934165567565,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,300.0,9.0e+11,5e+24,0.00751364001484547,2400000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,400.0,9.0e+11,1e+24,0.007106087186056827,2233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,400.0,9.0e+11,1e+25,0.00795169436921698,2516666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,400.0,9.0e+11,5e+23,0.0064496285744207425,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,400.0,9.0e+11,5e+24,0.007665467426425956,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,500.0,9.0e+11,1e+24,0.007957688358751372,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,500.0,9.0e+11,1e+25,0.008917713989498192,2516666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,500.0,9.0e+11,5e+23,0.009469966233616168,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,27.0,500.0,9.0e+11,5e+24,0.008110488328549144,1233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,28.0,300.0,9.0e+11,1e+24,0.007241822775489976,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,28.0,300.0,9.0e+11,1e+25,0.009796939730430318,1150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,28.0,300.0,9.0e+11,5e+23,0.006543669406920033,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,28.0,300.0,9.0e+11,5e+24,0.008266197282417573,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,28.0,400.0,9.0e+11,1e+24,0.007706125164332369,4466666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,28.0,400.0,9.0e+11,1e+25,0.008753821669484038,5016666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
252.0,28.0,400.0,9.0e+11,5e+23,0.007949915462183575,2216666666666.6665
