Wo,Vds,Temp,Intervalley,Nd,Mod index
328.0,15.0,500.0,9.0e+11,1e+25,0.015419968482983075
328.0,15.0,500.0,9.0e+11,5e+23,0.008920390782579628
328.0,15.0,500.0,9.0e+11,5e+24,0.011447031277552363
328.0,16.0,300.0,9.0e+11,1e+24,0.0072639511037954066
328.0,16.0,300.0,9.0e+11,1e+25,0.008843426100573447
328.0,16.0,300.0,9.0e+11,5e+23,0.005682136032676239
328.0,16.0,300.0,9.0e+11,5e+24,0.007542047094158522
328.0,16.0,400.0,9.0e+11,1e+24,0.008527313723825133
328.0,16.0,400.0,9.0e+11,1e+25,0.008987156685817161
328.0,16.0,400.0,9.0e+11,5e+23,0.00854711737398066
328.0,16.0,400.0,9.0e+11,5e+24,0.008883527993354502
328.0,16.0,500.0,9.0e+11,1e+24,0.007941805949503264
328.0,16.0,500.0,9.0e+11,1e+25,0.011449483693347097
328.0,16.0,500.0,9.0e+11,5e+23,0.010909463396601796
328.0,16.0,500.0,9.0e+11,5e+24,0.010847066649934154
328.0,17.0,300.0,9.0e+11,1e+24,0.006972625212550927
328.0,17.0,300.0,9.0e+11,1e+25,0.009172136908420647
328.0,17.0,300.0,9.0e+11,5e+23,0.006605115792088292
328.0,17.0,300.0,9.0e+11,5e+24,0.008609513264123963
328.0,17.0,400.0,9.0e+11,1e+24,0.008031640211389362
328.0,17.0,400.0,9.0e+11,1e+25,0.010110009011758068
328.0,17.0,400.0,9.0e+11,5e+23,0.0075394734731390935
328.0,17.0,400.0,9.0e+11,5e+24,0.008500024138791314
328.0,17.0,500.0,9.0e+11,1e+24,0.009134043050140768
328.0,17.0,500.0,9.0e+11,1e+25,0.009830888909655328
328.0,17.0,500.0,9.0e+11,5e+23,0.010634502986031741
328.0,17.0,500.0,9.0e+11,5e+24,0.008858533938975673
328.0,18.0,300.0,9.0e+11,1e+24,0.006178678330193992
328.0,18.0,300.0,9.0e+11,1e+25,0.008392717597087903
328.0,18.0,300.0,9.0e+11,5e+23,0.0057558843138447785
328.0,18.0,300.0,9.0e+11,5e+24,0.00733215214252042
328.0,18.0,400.0,9.0e+11,1e+24,0.008325269106730437
328.0,18.0,400.0,9.0e+11,1e+25,0.009478244272891232
328.0,18.0,400.0,9.0e+11,5e+23,0.00836172093865427
328.0,18.0,400.0,9.0e+11,5e+24,0.008444867718278978
328.0,18.0,500.0,9.0e+11,1e+24,0.009112342933918374
328.0,18.0,500.0,9.0e+11,1e+25,0.010140207103900414
328.0,18.0,500.0,9.0e+11,5e+23,0.009414708529955915
328.0,18.0,500.0,9.0e+11,5e+24,0.010579092228899802
328.0,19.0,300.0,9.0e+11,1e+24,0.006235899576942194
328.0,19.0,300.0,9.0e+11,1e+25,0.008528190445870703
328.0,19.0,300.0,9.0e+11,5e+23,0.006429728242453444
328.0,19.0,300.0,9.0e+11,5e+24,0.0073174383496265325
328.0,19.0,400.0,9.0e+11,1e+24,0.008514842617131327
328.0,19.0,400.0,9.0e+11,1e+25,0.009281712477366408
328.0,19.0,400.0,9.0e+11,5e+23,0.007246763147578393
328.0,19.0,400.0,9.0e+11,5e+24,0.00921206538910058
328.0,19.0,500.0,9.0e+11,1e+24,0.007998886659339014
328.0,19.0,500.0,9.0e+11,1e+25,0.010082878305286449
328.0,19.0,500.0,9.0e+11,5e+23,0.009091555621184954
328.0,19.0,500.0,9.0e+11,5e+24,0.008242868945878183
328.0,20.0,300.0,9.0e+11,1e+24,0.006379797724769896
328.0,20.0,300.0,9.0e+11,1e+25,0.009482765344059351
328.0,20.0,300.0,9.0e+11,5e+23,0.006466698239984807
328.0,20.0,300.0,9.0e+11,5e+24,0.007096920537410406
328.0,20.0,400.0,9.0e+11,1e+24,0.007987539980345914
328.0,20.0,400.0,9.0e+11,1e+25,0.008298053656363397
328.0,20.0,400.0,9.0e+11,5e+23,0.0067514790175256184
328.0,20.0,400.0,9.0e+11,5e+24,0.00796185189104776
328.0,20.0,500.0,9.0e+11,1e+24,0.007992125793563284
328.0,20.0,500.0,9.0e+11,1e+25,0.009129814630276272
328.0,20.0,500.0,9.0e+11,5e+23,0.00888196928550772
328.0,20.0,500.0,9.0e+11,5e+24,0.008483855321370633
328.0,21.0,300.0,9.0e+11,1e+24,0.0067165669008484195
328.0,21.0,300.0,9.0e+11,1e+25,0.008119579700528635
328.0,21.0,300.0,9.0e+11,5e+23,0.0075591137710210275
328.0,21.0,300.0,9.0e+11,5e+24,0.006438925740113007
328.0,21.0,400.0,9.0e+11,1e+24,0.008024585289382356
328.0,21.0,400.0,9.0e+11,1e+25,0.008281033029207912
328.0,21.0,400.0,9.0e+11,5e+23,0.008718174837378372
328.0,21.0,400.0,9.0e+11,5e+24,0.00947496037907546
328.0,21.0,500.0,9.0e+11,1e+24,0.008143055099635095
328.0,21.0,500.0,9.0e+11,1e+25,0.009809291706000966
328.0,21.0,500.0,9.0e+11,5e+23,0.0072837817022596806
328.0,21.0,500.0,9.0e+11,5e+24,0.008373479585609736
328.0,22.0,300.0,9.0e+11,1e+24,0.007302632944866206
328.0,22.0,300.0,9.0e+11,1e+25,0.00782467478996029
328.0,22.0,300.0,9.0e+11,5e+23,0.006823183082702179
328.0,22.0,300.0,9.0e+11,5e+24,0.008010610983943586
328.0,22.0,400.0,9.0e+11,1e+24,0.007881406571219851
328.0,22.0,400.0,9.0e+11,1e+25,0.008694353652531168
328.0,22.0,400.0,9.0e+11,5e+23,0.0069027773260030845
328.0,22.0,400.0,9.0e+11,5e+24,0.00756560951260096
328.0,22.0,500.0,9.0e+11,1e+24,0.007835568096050894
328.0,22.0,500.0,9.0e+11,1e+25,0.009384454135298448
328.0,22.0,500.0,9.0e+11,5e+23,0.008107648186813176
328.0,22.0,500.0,9.0e+11,5e+24,0.0085644586545573
328.0,23.0,300.0,9.0e+11,1e+24,0.007516288804066636
328.0,23.0,300.0,9.0e+11,1e+25,0.009907136755739183
328.0,23.0,300.0,9.0e+11,5e+23,0.008161518529436147
328.0,23.0,300.0,9.0e+11,5e+24,0.007071601934758311
328.0,23.0,400.0,9.0e+11,1e+24,0.007460626367844374
328.0,23.0,400.0,9.0e+11,1e+25,0.008403884718472625
328.0,23.0,400.0,9.0e+11,5e+23,0.007514754404374155
328.0,23.0,400.0,9.0e+11,5e+24,0.007345534151477504
328.0,23.0,500.0,9.0e+11,1e+24,0.008451625933068235
328.0,23.0,500.0,9.0e+11,1e+25,0.00878701898012883
328.0,23.0,500.0,9.0e+11,5e+23,0.007150862526948647
328.0,23.0,500.0,9.0e+11,5e+24,0.008614031919618691
328.0,24.0,300.0,9.0e+11,1e+24,0.009252627815583624
328.0,24.0,300.0,9.0e+11,1e+25,0.012594932740502978
328.0,24.0,300.0,9.0e+11,5e+23,0.007382462477704337
328.0,24.0,300.0,9.0e+11,5e+24,0.007828813278371545
328.0,24.0,400.0,9.0e+11,1e+24,0.007466791268746105
328.0,24.0,400.0,9.0e+11,1e+25,0.00964486217404373
328.0,24.0,400.0,9.0e+11,5e+23,0.00776989290672323
328.0,24.0,400.0,9.0e+11,5e+24,0.007934576910016686
328.0,24.0,500.0,9.0e+11,1e+24,0.007389083649885129
328.0,24.0,500.0,9.0e+11,1e+25,0.0084126789785131
328.0,24.0,500.0,9.0e+11,5e+23,0.007127624188713534
328.0,24.0,500.0,9.0e+11,5e+24,0.0075638809774690695
328.0,25.0,300.0,9.0e+11,1e+24,0.009262220353248201
328.0,25.0,300.0,9.0e+11,1e+25,0.7492617150554434
328.0,25.0,300.0,9.0e+11,5e+23,0.009273174989518419
328.0,25.0,300.0,9.0e+11,5e+24,0.007758081692916143
328.0,25.0,400.0,9.0e+11,1e+24,0.00741534887980917
328.0,25.0,400.0,9.0e+11,1e+25,0.00850632674331457
328.0,25.0,400.0,9.0e+11,5e+23,0.008835343655159141
328.0,25.0,400.0,9.0e+11,5e+24,0.008148191924956794
328.0,25.0,500.0,9.0e+11,1e+24,0.007262439110808206
328.0,25.0,500.0,9.0e+11,1e+25,0.007988939233790163
328.0,25.0,500.0,9.0e+11,5e+23,0.008067992381316225
328.0,25.0,500.0,9.0e+11,5e+24,0.008352285406661952
328.0,26.0,300.0,9.0e+11,1e+24,0.01090816105823952
328.0,26.0,300.0,9.0e+11,1e+25,0.8714402011662077
328.0,26.0,300.0,9.0e+11,5e+23,0.009915152773721488
328.0,26.0,300.0,9.0e+11,5e+24,0.009145163369121037
328.0,26.0,400.0,9.0e+11,1e+24,0.009586690195704297
328.0,26.0,400.0,9.0e+11,1e+25,0.007680691590753584
328.0,26.0,400.0,9.0e+11,5e+23,0.00794895581180397
328.0,26.0,400.0,9.0e+11,5e+24,0.008530229680299473
328.0,26.0,500.0,9.0e+11,1e+24,0.010325437988811878
328.0,26.0,500.0,9.0e+11,1e+25,0.008187632048304118
328.0,26.0,500.0,9.0e+11,5e+23,0.008606721596849616
328.0,26.0,500.0,9.0e+11,5e+24,0.007815288800337595
328.0,27.0,300.0,9.0e+11,1e+24,0.03807427586734379
328.0,27.0,300.0,9.0e+11,1e+25,1.059617127160671
328.0,27.0,300.0,9.0e+11,5e+23,0.02832861380449524
328.0,27.0,300.0,9.0e+11,5e+24,0.6320878779479562
328.0,27.0,400.0,9.0e+11,1e+24,0.009255136047819724
328.0,27.0,400.0,9.0e+11,1e+25,0.010493147715578341
328.0,27.0,400.0,9.0e+11,5e+23,0.010038889937079309
328.0,27.0,400.0,9.0e+11,5e+24,0.00789932465739834
328.0,27.0,500.0,9.0e+11,1e+24,0.008313533609064895
328.0,27.0,500.0,9.0e+11,1e+25,0.007778581676908589
328.0,27.0,500.0,9.0e+11,5e+23,0.00829872775052084
328.0,27.0,500.0,9.0e+11,5e+24,0.010531089320989541
328.0,28.0,300.0,9.0e+11,1e+24,0.06876263303815033
328.0,28.0,300.0,9.0e+11,1e+25,1.1585518976276865
328.0,28.0,300.0,9.0e+11,5e+23,0.022792855770502232
328.0,28.0,300.0,9.0e+11,5e+24,0.8745207252289026
328.0,28.0,400.0,9.0e+11,1e+24,0.016212216369911332
328.0,28.0,400.0,9.0e+11,1e+25,0.021704122266284598
328.0,28.0,400.0,9.0e+11,5e+23,0.010423134237664734
328.0,28.0,400.0,9.0e+11,5e+24,0.010297857228254397
328.0,28.0,500.0,9.0e+11,1e+24,0.00913572608782272
328.0,28.0,500.0,9.0e+11,1e+25,0.007814324566087397
328.0,28.0,500.0,9.0e+11,5e+23,0.007828461598711358
328.0,28.0,500.0,9.0e+11,5e+24,0.008318929269396137
328.0,29.0,300.0,9.0e+11,1e+24,0.12357180879932718
328.0,29.0,300.0,9.0e+11,1e+25,1.198459277077032
328.0,29.0,300.0,9.0e+11,5e+23,0.07400692255316091
328.0,29.0,300.0,9.0e+11,5e+24,0.9210689873571105
328.0,29.0,400.0,9.0e+11,1e+24,0.05612487416868635
328.0,29.0,400.0,9.0e+11,1e+25,0.9539088689198958
328.0,29.0,400.0,9.0e+11,5e+23,0.03163607767617936
328.0,29.0,400.0,9.0e+11,5e+24,0.011615434202678817
328.0,29.0,500.0,9.0e+11,1e+24,0.009986329670790824
328.0,29.0,500.0,9.0e+11,1e+25,0.007759687966787363
328.0,29.0,500.0,9.0e+11,5e+23,0.01014360531636671
328.0,29.0,500.0,9.0e+11,5e+24,0.009093422635194127
328.0,30.0,300.0,9.0e+11,1e+24,0.0875154982258775
328.0,30.0,300.0,9.0e+11,1e+25,1.2337401774717396
328.0,30.0,300.0,9.0e+11,5e+23,0.0678724298634935
328.0,30.0,300.0,9.0e+11,5e+24,0.9591944530274407
328.0,30.0,400.0,9.0e+11,1e+24,0.06504309094382638
328.0,30.0,400.0,9.0e+11,1e+25,1.0441865024825552
328.0,30.0,400.0,9.0e+11,5e+23,0.041707739681154106
328.0,30.0,400.0,9.0e+11,5e+24,0.07890202315847479
328.0,30.0,500.0,9.0e+11,1e+24,0.013607775410556675
328.0,30.0,500.0,9.0e+11,1e+25,0.012525245688110476
328.0,30.0,500.0,9.0e+11,5e+23,0.008967822736843791
328.0,30.0,500.0,9.0e+11,5e+24,0.008902348969812842
328.0,35.0,300.0,9.0e+11,1e+24,0.47098023699991026
328.0,35.0,300.0,9.0e+11,1e+25,1.3957837309670047
328.0,35.0,300.0,9.0e+11,5e+23,0.1716491592720662
328.0,35.0,300.0,9.0e+11,5e+24,1.068915608008239
328.0,35.0,400.0,9.0e+11,1e+24,0.33597985545627373
328.0,35.0,400.0,9.0e+11,1e+25,1.3124237715157074
328.0,35.0,400.0,9.0e+11,5e+23,0.06437720254490187
328.0,35.0,400.0,9.0e+11,5e+24,0.9885698813054087
328.0,35.0,500.0,9.0e+11,1e+24,0.08168294296524958
328.0,35.0,500.0,9.0e+11,1e+25,1.147105150452173
328.0,35.0,500.0,9.0e+11,5e+23,0.058622043323164265
328.0,35.0,500.0,9.0e+11,5e+24,0.877745113520398
328.0,40.0,300.0,9.0e+11,1e+24,0.5574305408124103
328.0,40.0,300.0,9.0e+11,1e+25,1.3793730271179854
328.0,40.0,300.0,9.0e+11,5e+23,0.06434844665011609
328.0,40.0,300.0,9.0e+11,5e+24,1.1464977805777303
328.0,40.0,400.0,9.0e+11,1e+24,0.47101519541403836
328.0,40.0,400.0,9.0e+11,1e+25,1.4078352499781543
328.0,40.0,400.0,9.0e+11,5e+23,0.07054275161804056
328.0,40.0,400.0,9.0e+11,5e+24,1.0743327397068927
328.0,40.0,500.0,9.0e+11,1e+24,0.3524926813636065
328.0,40.0,500.0,9.0e+11,1e+25,1.3422036680711167
328.0,40.0,500.0,9.0e+11,5e+23,0.17714530966909867
328.0,40.0,500.0,9.0e+11,5e+24,1.003497814825633
328.0,45.0,300.0,9.0e+11,1e+24,0.6267195754347334
328.0,45.0,300.0,9.0e+11,1e+25,1.3834646266511008
328.0,45.0,300.0,9.0e+11,5e+23,0.011119177927674272
328.0,45.0,300.0,9.0e+11,5e+24,1.1852100195356574
328.0,45.0,400.0,9.0e+11,1e+24,0.5915913028931159
328.0,45.0,400.0,9.0e+11,1e+25,1.4034500137538959
328.0,45.0,400.0,9.0e+11,5e+23,0.06841045233272615
328.0,45.0,400.0,9.0e+11,5e+24,1.11703060458593
328.0,45.0,500.0,9.0e+11,1e+24,0.4871326430230743
328.0,45.0,500.0,9.0e+11,1e+25,1.375023562751125
328.0,45.0,500.0,9.0e+11,5e+23,0.06644842403469696
328.0,45.0,500.0,9.0e+11,5e+24,1.0518998071300747
328.0,50.0,300.0,9.0e+11,1e+24,0.7297817660430349
328.0,50.0,300.0,9.0e+11,1e+25,1.4285984783402499
328.0,50.0,300.0,9.0e+11,5e+23,0.03835559760148066
328.0,50.0,300.0,9.0e+11,5e+24,1.245669404527261
328.0,50.0,400.0,9.0e+11,1e+24,0.6660919156155456
328.0,50.0,400.0,9.0e+11,1e+25,1.425625257002998
328.0,50.0,400.0,9.0e+11,5e+23,0.03458294090825959
328.0,50.0,400.0,9.0e+11,5e+24,1.1730017701041988
328.0,50.0,500.0,9.0e+11,1e+24,0.5956305451358987
328.0,50.0,500.0,9.0e+11,1e+25,1.3678530766120698
328.0,50.0,500.0,9.0e+11,5e+23,0.23956591731519636
328.0,50.0,500.0,9.0e+11,5e+24,1.1175738321371058
328.0,55.0,300.0,9.0e+11,1e+24,0.7399037894966534
328.0,55.0,300.0,9.0e+11,1e+25,1.4306941200198522
328.0,55.0,300.0,9.0e+11,5e+23,0.050055649517601
328.0,55.0,300.0,9.0e+11,5e+24,1.2667657990360102
328.0,55.0,400.0,9.0e+11,1e+24,0.6944224744306121
328.0,55.0,400.0,9.0e+11,1e+25,1.4568534342609707
328.0,55.0,400.0,9.0e+11,5e+23,0.08547228658073618
328.0,55.0,400.0,9.0e+11,5e+24,1.2377151556670138
328.0,55.0,500.0,9.0e+11,1e+24,0.6295409265712614
328.0,55.0,500.0,9.0e+11,1e+25,1.4158718386967577
328.0,55.0,500.0,9.0e+11,5e+23,0.04002478445861854
328.0,55.0,500.0,9.0e+11,5e+24,1.1953372626262435
328.0,60.0,300.0,9.0e+11,1e+24,0.7414278827439758
328.0,60.0,300.0,9.0e+11,1e+25,1.447565009248307
328.0,60.0,300.0,9.0e+11,5e+23,0.1995515046989788
328.0,60.0,300.0,9.0e+11,5e+24,1.3074218829720667
328.0,60.0,400.0,9.0e+11,1e+24,0.7074565308567229
328.0,60.0,400.0,9.0e+11,1e+25,1.4776526747604255
328.0,60.0,400.0,9.0e+11,5e+23,0.16314813190050456
328.0,60.0,400.0,9.0e+11,5e+24,1.274805670127969
328.0,60.0,500.0,9.0e+11,1e+24,0.6248676581996092
328.0,60.0,500.0,9.0e+11,1e+25,1.4316402683148892
328.0,60.0,500.0,9.0e+11,5e+23,0.06469185081121398
328.0,60.0,500.0,9.0e+11,5e+24,1.2629565265754263
352.0,10.0,300.0,9.0e+11,1e+24,0.008838638803699644
352.0,10.0,300.0,9.0e+11,1e+25,0.015932235305052413
352.0,10.0,300.0,9.0e+11,5e+23,0.008326397746070809
352.0,10.0,300.0,9.0e+11,5e+24,0.01350873422593175
352.0,10.0,400.0,9.0e+11,1e+24,0.010453764601498855
352.0,10.0,400.0,9.0e+11,1e+25,0.015814960655770545
352.0,10.0,400.0,9.0e+11,5e+23,0.009574595330509306
352.0,10.0,400.0,9.0e+11,5e+24,0.011959113567571747
352.0,10.0,500.0,9.0e+11,1e+24,0.013212271971705523
352.0,10.0,500.0,9.0e+11,1e+25,0.0191994998959645
352.0,10.0,500.0,9.0e+11,5e+23,0.012552794327918558
352.0,10.0,500.0,9.0e+11,5e+24,0.015362602969033932
352.0,11.0,300.0,9.0e+11,1e+24,0.008129938224709839
352.0,11.0,300.0,9.0e+11,1e+25,0.014220837996970171
352.0,11.0,300.0,9.0e+11,5e+23,0.007614216238385133
352.0,11.0,300.0,9.0e+11,5e+24,0.009748673363911336
352.0,11.0,400.0,9.0e+11,1e+24,0.011009227552271912
352.0,11.0,400.0,9.0e+11,1e+25,0.01478183239141363
352.0,11.0,400.0,9.0e+11,5e+23,0.0108017458894451
352.0,11.0,400.0,9.0e+11,5e+24,0.010416925423065562
352.0,11.0,500.0,9.0e+11,1e+24,0.013048911414636802
352.0,11.0,500.0,9.0e+11,1e+25,0.0134988740226376
352.0,11.0,500.0,9.0e+11,5e+23,0.011557765178957296
352.0,11.0,500.0,9.0e+11,5e+24,0.012501874432782969
352.0,12.0,300.0,9.0e+11,1e+24,0.00901001228242101
352.0,12.0,300.0,9.0e+11,1e+25,0.012437397929983959
352.0,12.0,300.0,9.0e+11,5e+23,0.008061227935760171
352.0,12.0,300.0,9.0e+11,5e+24,0.009541864212401606
352.0,12.0,400.0,9.0e+11,1e+24,0.009694884623025457
352.0,12.0,400.0,9.0e+11,1e+25,0.012560605380535059
352.0,12.0,400.0,9.0e+11,5e+23,0.009146829519998668
352.0,12.0,400.0,9.0e+11,5e+24,0.01099413931062383
352.0,12.0,500.0,9.0e+11,1e+24,0.010039994408723645
352.0,12.0,500.0,9.0e+11,1e+25,0.013538337876140878
352.0,12.0,500.0,9.0e+11,5e+23,0.010421223428849203
352.0,12.0,500.0,9.0e+11,5e+24,0.013048750294904696
352.0,13.0,300.0,9.0e+11,1e+24,0.006207465469600346
352.0,13.0,300.0,9.0e+11,1e+25,0.010891146298360153
352.0,13.0,300.0,9.0e+11,5e+23,0.00731176663883766
352.0,13.0,300.0,9.0e+11,5e+24,0.009144956258712618
352.0,13.0,400.0,9.0e+11,1e+24,0.009098180410805665
352.0,13.0,400.0,9.0e+11,1e+25,0.010786734315533666
352.0,13.0,400.0,9.0e+11,5e+23,0.008204313776918395
352.0,13.0,400.0,9.0e+11,5e+24,0.009972783995943056
352.0,13.0,500.0,9.0e+11,1e+24,0.011960406178344794
352.0,13.0,500.0,9.0e+11,1e+25,0.013824189553655294
352.0,13.0,500.0,9.0e+11,5e+23,0.009458704798441788
352.0,13.0,500.0,9.0e+11,5e+24,0.011665997983356012
352.0,14.0,300.0,9.0e+11,1e+24,0.007132079100389515
352.0,14.0,300.0,9.0e+11,1e+25,0.009453618825645767
352.0,14.0,300.0,9.0e+11,5e+23,0.006411748688390178
352.0,14.0,300.0,9.0e+11,5e+24,0.008771093896045808
352.0,14.0,400.0,9.0e+11,1e+24,0.007601936531810222
352.0,14.0,400.0,9.0e+11,1e+25,0.010734664974599555
352.0,14.0,400.0,9.0e+11,5e+23,0.007804708344245884
352.0,14.0,400.0,9.0e+11,5e+24,0.009920801245090888
352.0,14.0,500.0,9.0e+11,1e+24,0.010579449605265034
352.0,14.0,500.0,9.0e+11,1e+25,0.01278307117577811
352.0,14.0,500.0,9.0e+11,5e+23,0.009120023436024987
352.0,14.0,500.0,9.0e+11,5e+24,0.011920858740962085
352.0,15.0,300.0,9.0e+11,1e+24,0.006343006579474114
352.0,15.0,300.0,9.0e+11,1e+25,0.009551921626326424
352.0,15.0,300.0,9.0e+11,5e+23,0.007071264313087854
352.0,15.0,300.0,9.0e+11,5e+24,0.007789755212849272
352.0,15.0,400.0,9.0e+11,1e+24,0.008844170923416793
352.0,15.0,400.0,9.0e+11,1e+25,0.011096930974698643
352.0,15.0,400.0,9.0e+11,5e+23,0.007834868386047349
352.0,15.0,400.0,9.0e+11,5e+24,0.009521426241502545
352.0,15.0,500.0,9.0e+11,1e+24,0.008849877382394575
352.0,15.0,500.0,9.0e+11,1e+25,0.011647317956624286
352.0,15.0,500.0,9.0e+11,5e+23,0.010900814289495929
352.0,15.0,500.0,9.0e+11,5e+24,0.01215318561717621
352.0,16.0,300.0,9.0e+11,1e+24,0.006525140759939998
352.0,16.0,300.0,9.0e+11,1e+25,0.009862963517182863
352.0,16.0,300.0,9.0e+11,5e+23,0.0059254034790383655
352.0,16.0,300.0,9.0e+11,5e+24,0.007903899353125333
352.0,16.0,400.0,9.0e+11,1e+24,0.008455110382691368
352.0,16.0,400.0,9.0e+11,1e+25,0.00998141600499817
352.0,16.0,400.0,9.0e+11,5e+23,0.008224363358869516
352.0,16.0,400.0,9.0e+11,5e+24,0.009147275271824405
352.0,16.0,500.0,9.0e+11,1e+24,0.009171084777783702
352.0,16.0,500.0,9.0e+11,1e+25,0.012476076646621361
352.0,16.0,500.0,9.0e+11,5e+23,0.008496759731234536
352.0,16.0,500.0,9.0e+11,5e+24,0.011754619448261401
352.0,17.0,300.0,9.0e+11,1e+24,0.007132530450070873
352.0,17.0,300.0,9.0e+11,1e+25,0.009730063590750852
352.0,17.0,300.0,9.0e+11,5e+23,0.00703000823547158
352.0,17.0,300.0,9.0e+11,5e+24,0.008074096708725227
352.0,17.0,400.0,9.0e+11,1e+24,0.00662704613947543
352.0,17.0,400.0,9.0e+11,1e+25,0.009309881569391965
352.0,17.0,400.0,9.0e+11,5e+23,0.009474908630280013
352.0,17.0,400.0,9.0e+11,5e+24,0.009197094014934114
352.0,17.0,500.0,9.0e+11,1e+24,0.010936766664838114
352.0,17.0,500.0,9.0e+11,1e+25,0.01182685934550062
352.0,17.0,500.0,9.0e+11,5e+23,0.008562780716497385
352.0,17.0,500.0,9.0e+11,5e+24,0.00912348778662949
352.0,18.0,300.0,9.0e+11,1e+24,0.006313674752204637
352.0,18.0,300.0,9.0e+11,1e+25,0.009329726548086585
352.0,18.0,300.0,9.0e+11,5e+23,0.006844054576692539
352.0,18.0,300.0,9.0e+11,5e+24,0.008339995691393702
352.0,18.0,400.0,9.0e+11,1e+24,0.007340983654465648
352.0,18.0,400.0,9.0e+11,1e+25,0.00897784796593647
352.0,18.0,400.0,9.0e+11,5e+23,0.0073360522525979304
352.0,18.0,400.0,9.0e+11,5e+24,0.007921690434692616
352.0,18.0,500.0,9.0e+11,1e+24,0.008718063668078462
352.0,18.0,500.0,9.0e+11,1e+25,0.011810513706288153
352.0,18.0,500.0,9.0e+11,5e+23,0.009124180882858868
352.0,18.0,500.0,9.0e+11,5e+24,0.009931466067177612
352.0,19.0,300.0,9.0e+11,1e+24,0.00672199785640036
352.0,19.0,300.0,9.0e+11,1e+25,0.008470956865650909
352.0,19.0,300.0,9.0e+11,5e+23,0.00616779616769468
352.0,19.0,300.0,9.0e+11,5e+24,0.008139309277020957
352.0,19.0,400.0,9.0e+11,1e+24,0.0076690777507191785
352.0,19.0,400.0,9.0e+11,1e+25,0.009623983375291655
352.0,19.0,400.0,9.0e+11,5e+23,0.00657325744498698
352.0,19.0,400.0,9.0e+11,5e+24,0.008050135048864697
352.0,19.0,500.0,9.0e+11,1e+24,0.008137340957502844
352.0,19.0,500.0,9.0e+11,1e+25,0.010746879349936345
352.0,19.0,500.0,9.0e+11,5e+23,0.008419217790530493
352.0,19.0,500.0,9.0e+11,5e+24,0.00819207998083654
352.0,20.0,300.0,9.0e+11,1e+24,0.007682871667549675
352.0,20.0,300.0,9.0e+11,1e+25,0.009787818699010862
352.0,20.0,300.0,9.0e+11,5e+23,0.006983258275612022
352.0,20.0,300.0,9.0e+11,5e+24,0.008821110413875835
352.0,20.0,400.0,9.0e+11,1e+24,0.008289488854886994
352.0,20.0,400.0,9.0e+11,1e+25,0.008261073616897764
352.0,20.0,400.0,9.0e+11,5e+23,0.007356540647005741
352.0,20.0,400.0,9.0e+11,5e+24,0.007524107800465726
352.0,20.0,500.0,9.0e+11,1e+24,0.010396443079547457
352.0,20.0,500.0,9.0e+11,1e+25,0.009308904918902863
352.0,20.0,500.0,9.0e+11,5e+23,0.008913924306820167
352.0,20.0,500.0,9.0e+11,5e+24,0.009495760644465985
352.0,21.0,300.0,9.0e+11,1e+24,0.008903672604363913
352.0,21.0,300.0,9.0e+11,1e+25,0.01041683594133142
352.0,21.0,300.0,9.0e+11,5e+23,0.006915716283504283
352.0,21.0,300.0,9.0e+11,5e+24,0.00788053396366141
352.0,21.0,400.0,9.0e+11,1e+24,0.00668582164267986
352.0,21.0,400.0,9.0e+11,1e+25,0.008931939314077274
352.0,21.0,400.0,9.0e+11,5e+23,0.007992314818906356
352.0,21.0,400.0,9.0e+11,5e+24,0.007575449497328023
352.0,21.0,500.0,9.0e+11,1e+24,0.007462548713157836
352.0,21.0,500.0,9.0e+11,1e+25,0.010400478683275614
352.0,21.0,500.0,9.0e+11,5e+23,0.007936857065348638
352.0,21.0,500.0,9.0e+11,5e+24,0.008541511544107516
352.0,22.0,300.0,9.0e+11,1e+24,0.007378305369502247
352.0,22.0,300.0,9.0e+11,1e+25,0.010796879678001152
352.0,22.0,300.0,9.0e+11,5e+23,0.008386708896602372
352.0,22.0,300.0,9.0e+11,5e+24,0.00728034005216051
352.0,22.0,400.0,9.0e+11,1e+24,0.007353381448052428
352.0,22.0,400.0,9.0e+11,1e+25,0.008840182055615452
352.0,22.0,400.0,9.0e+11,5e+23,0.007023241193639658
352.0,22.0,400.0,9.0e+11,5e+24,0.007346751961049154
352.0,22.0,500.0,9.0e+11,1e+24,0.007374890806453182
352.0,22.0,500.0,9.0e+11,1e+25,0.011505330633228488
352.0,22.0,500.0,9.0e+11,5e+23,0.008579637226088751
352.0,22.0,500.0,9.0e+11,5e+24,0.007624929210354345
352.0,23.0,300.0,9.0e+11,1e+24,0.008620579511102323
352.0,23.0,300.0,9.0e+11,1e+25,0.013572787790146342
352.0,23.0,300.0,9.0e+11,5e+23,0.009268470102654315
352.0,23.0,300.0,9.0e+11,5e+24,0.007272366388998823
352.0,23.0,400.0,9.0e+11,1e+24,0.008513895286986817
352.0,23.0,400.0,9.0e+11,1e+25,0.008337515925317038
352.0,23.0,400.0,9.0e+11,5e+23,0.00891206768866014
352.0,23.0,400.0,9.0e+11,5e+24,0.007573385945185638
352.0,23.0,500.0,9.0e+11,1e+24,0.007988290472198817
352.0,23.0,500.0,9.0e+11,1e+25,0.008277920841642916
352.0,23.0,500.0,9.0e+11,5e+23,0.007810286156739031
352.0,23.0,500.0,9.0e+11,5e+24,0.008589379398718261
