Wo,Vds,Temp,Nd,Mod index
0.0,0.36,0.5,0.05263157894736841,0.0032192192100804085
0.0,0.36,0.0,0.4736842105263157,0.03881605839612682
0.0,0.36,0.5,1.0,0.039887364128357326
0.0,0.36,0.5,0.0,0.003991947917304926
0.0,0.36,0.5,0.4736842105263157,0.028034461107237372
0.0,0.36,1.0,1.0,0.043638394461535834
0.0,0.36,1.0,0.05263157894736841,0.007940718021455628
0.0,0.36,1.0,0.0,0.01110405764398835
0.0,0.36,1.0,0.4736842105263157,0.019441013012193118
0.0,0.38,0.0,0.05263157894736841,0.015563231024482947
0.0,0.38,0.0,1.0,0.04446269956668097
0.0,0.38,0.0,0.0,0.0016929465847593268
0.0,0.38,0.0,0.4736842105263157,0.05937261518846321
0.0,0.38,0.5,0.05263157894736841,0.0027154090732998907
0.0,0.38,0.5,1.0,0.03317023055658286
0.0,0.38,0.5,0.0,0.003542852098091732
0.0,0.38,0.5,0.4736842105263157,0.052868394798359135
0.0,0.38,1.0,0.05263157894736841,0.005326962076957185
0.0,0.38,1.0,1.0,0.041929611099498415
0.0,0.38,1.0,0.0,0.010520170622527504
0.0,0.4,0.0,0.05263157894736841,0.013546088201571974
0.0,0.38,1.0,0.4736842105263157,0.05932900340558998
0.0,0.4,0.0,1.0,0.05902744036776717
0.0,0.4,0.0,0.0,0.0020254342224298623
0.0,0.4,0.0,0.4736842105263157,0.02875576478146732
0.0,0.4,0.5,0.05263157894736841,0.0023916528816448723
0.0,0.4,0.5,1.0,0.04527027635773587
0.0,0.4,0.5,0.0,0.002586441516811888
0.0,0.4,0.5,0.4736842105263157,0.0180301226320819
0.0,0.4,1.0,0.05263157894736841,0.005146921894641073
0.0,0.4,1.0,1.0,0.04841338859884376
0.0,0.4,1.0,0.0,0.007789002526345724
0.0,0.4,1.0,0.4736842105263157,0.02477431761640056
0.0,0.5,0.0,0.05263157894736841,0.01096092989643163
0.0,0.5,0.0,1.0,0.06408258030370277
0.0,0.5,0.0,0.0,0.0024151693821587673
0.0,0.5,0.0,0.4736842105263157,0.028959518131967763
0.0,0.5,0.5,0.05263157894736841,0.06656878829177051
0.0,0.5,0.5,1.0,0.03732318277515798
0.0,0.5,0.5,0.0,0.003188930104816926
0.0,0.5,1.0,0.05263157894736841,0.0031673306032531847
0.0,0.5,0.5,0.4736842105263157,0.04269743257917986
0.0,0.5,1.0,1.0,0.05556399151952791
0.0,0.5,1.0,0.0,0.005765714038796002
0.0,0.5,1.0,0.4736842105263157,0.030453761647951754
0.0,0.6,0.0,1.0,0.04895022349120004
0.0,0.6,0.0,0.05263157894736841,0.02507762858506124
0.0,0.6,0.0,0.0,0.003448619437922662
0.0,0.6,0.5,0.05263157894736841,0.071340270364423
0.0,0.6,0.0,0.4736842105263157,0.11342257558566374
0.0,0.6,0.5,1.0,0.05294189142220895
0.0,0.6,0.5,0.0,0.0033515645835473424
0.0,0.6,1.0,0.05263157894736841,0.0029018612238122534
0.0,0.6,1.0,1.0,0.05916142312368059
0.0,0.6,0.5,0.4736842105263157,0.08106503649824465
0.0,0.6,1.0,0.0,0.005709422698055089
0.0,0.7,0.0,1.0,0.047725925138061835
0.0,0.6,1.0,0.4736842105263157,0.033283207765531
0.0,0.7,0.0,0.05263157894736841,0.029696187680452558
0.0,0.7,0.0,0.0,0.002610035958969219
0.0,0.7,0.0,0.4736842105263157,0.09888558868859443
0.0,0.7,0.5,0.05263157894736841,0.07827025611763976
0.0,0.7,0.5,1.0,0.04831611960744567
0.0,0.7,0.5,0.0,0.004303485169760389
0.0,0.7,0.5,0.4736842105263157,0.10435265353580546
0.0,0.7,1.0,0.05263157894736841,0.007581601351639814
0.0,0.7,1.0,1.0,0.05551925838488455
0.0,0.7,1.0,0.0,0.012249740306757611
0.0,0.7,1.0,0.4736842105263157,0.08446076951053326
0.0,0.8,0.0,0.05263157894736841,0.053079916665435774
0.0,0.8,0.0,1.0,0.04283818087044536
0.0,0.8,0.0,0.0,0.003104343966145706
0.0,0.8,0.0,0.4736842105263157,0.09805114523989866
0.0,0.8,0.5,0.05263157894736841,0.10656881837284597
0.0,0.8,0.5,1.0,0.05545033881451567
0.0,0.8,0.5,0.0,0.004686163841769587
0.0,0.8,0.5,0.4736842105263157,0.10506087310793698
0.0,0.8,1.0,1.0,0.05146239624120723
0.0,0.8,1.0,0.05263157894736841,0.009681851453087094
0.0,0.8,1.0,0.0,0.009131652515707687
0.0,0.8,1.0,0.4736842105263157,0.10362044402233471
0.0,0.9,0.0,0.05263157894736841,0.05831691788459491
0.0,0.9,0.0,1.0,0.051674833358772855
0.0,0.9,0.0,0.0,0.0029990593269964834
0.0,0.9,0.5,0.05263157894736841,0.5270780660326753
0.0,0.9,0.0,0.4736842105263157,0.09298683093043675
0.0,0.9,0.5,1.0,0.044580077170156905
0.0,0.9,0.5,0.0,0.0050911903717487435
0.0,0.9,0.5,0.4736842105263157,0.09278039072523868
0.0,0.9,1.0,0.0,0.010876422596681503
0.0,0.9,1.0,1.0,0.05901001127047728
0.0,0.9,1.0,0.05263157894736841,0.013810715274938172
0.0,1.0,0.0,0.05263157894736841,0.029622054556255897
0.0,1.0,0.0,0.0,0.003414342518222176
0.0,0.9,1.0,0.4736842105263157,0.10315049545098151
0.0,1.0,0.0,0.4736842105263157,0.0931500117264437
0.0,1.0,0.0,1.0,0.042450388632647176
0.0,1.0,0.5,0.0,0.004641816847542933
0.0,1.0,0.5,1.0,0.041765955448880676
0.0,1.0,0.5,0.05263157894736841,0.16410601607335437
0.0,1.0,1.0,0.05263157894736841,0.0071429004641939495
0.0,1.0,0.5,0.4736842105263157,0.10182910652072895
0.0,1.0,1.0,1.0,0.04812338509924066
0.0,1.0,1.0,0.0,0.0068435770954734885
0.0,1.0,1.0,0.4736842105263157,0.10131087795236056
0.13157894736842105,0.0,0.0,0.05263157894736841,0.012803060646731023
0.13157894736842105,0.0,0.0,1.0,0.03626900039030365
0.13157894736842105,0.0,0.0,0.0,0.00038491446959221796
0.13157894736842105,0.0,0.0,0.4736842105263157,0.15485603203857395
0.13157894736842105,0.0,0.5,0.05263157894736841,0.0033884763768553313
0.13157894736842105,0.0,0.5,1.0,0.03702808827861475
0.13157894736842105,0.0,0.5,0.0,0.0025007657672697033
0.13157894736842105,0.0,0.5,0.4736842105263157,0.15002843091055013
0.13157894736842105,0.0,1.0,0.05263157894736841,0.016038881740668694
0.13157894736842105,0.0,1.0,1.0,0.041443751720566316
0.13157894736842105,0.0,1.0,0.0,0.009704985808687706
0.13157894736842105,0.0,1.0,0.4736842105263157,0.03306601890965962
0.13157894736842105,0.02,0.0,0.05263157894736841,0.005354403588411492
0.13157894736842105,0.02,0.0,0.4736842105263157,0.135232633211725
0.13157894736842105,0.02,0.0,1.0,0.04510432931035831
0.13157894736842105,0.02,0.0,0.0,0.0004029613619408351
0.13157894736842105,0.02,0.5,0.0,0.0015016193981839297
0.13157894736842105,0.02,0.5,0.05263157894736841,0.002465855373836146
0.13157894736842105,0.02,0.5,1.0,0.05164916125502476
0.13157894736842105,0.02,0.5,0.4736842105263157,0.11159349882784575
0.13157894736842105,0.02,1.0,0.05263157894736841,0.005530395282741207
0.13157894736842105,0.02,1.0,1.0,0.0692866743236004
0.13157894736842105,0.02,1.0,0.4736842105263157,0.05666982796006631
0.13157894736842105,0.02,1.0,0.0,0.005523199149124904
0.13157894736842105,0.04,0.0,0.05263157894736841,0.0032689346918371026
0.13157894736842105,0.04,0.0,0.0,0.00032587871378069095
0.13157894736842105,0.04,0.0,1.0,0.038908218549271685
0.13157894736842105,0.04,0.5,0.05263157894736841,0.03110722833053557
0.13157894736842105,0.04,0.0,0.4736842105263157,0.13522945863886943
0.13157894736842105,0.04,0.5,1.0,0.06824497185650369
0.13157894736842105,0.04,0.5,0.0,0.0010206165062388414
0.13157894736842105,0.04,0.5,0.4736842105263157,0.055903617660110996
0.13157894736842105,0.04,1.0,0.0,0.004226871432830614
0.13157894736842105,0.04,1.0,0.05263157894736841,0.003674652628911103
0.13157894736842105,0.04,1.0,1.0,0.04608153578606494
0.13157894736842105,0.04,1.0,0.4736842105263157,0.12448678542713014
0.13157894736842105,0.06,0.0,0.05263157894736841,0.002599830252767416
0.13157894736842105,0.06,0.0,1.0,0.06586629122847225
0.13157894736842105,0.06,0.0,0.0,0.01050782976165405
0.13157894736842105,0.06,0.0,0.4736842105263157,0.0629519728085484
0.13157894736842105,0.06,0.5,0.0,0.0013073319482498197
0.13157894736842105,0.06,0.5,1.0,0.09587991609122978
0.13157894736842105,0.06,0.5,0.05263157894736841,0.010156031139430696
0.13157894736842105,0.06,0.5,0.4736842105263157,0.018248920778979986
0.13157894736842105,0.06,1.0,0.05263157894736841,0.0033680857273904454
0.13157894736842105,0.06,1.0,1.0,0.06376276123381272
0.13157894736842105,0.06,1.0,0.4736842105263157,0.027280458365171133
0.13157894736842105,0.08,0.0,1.0,0.06307103930740154
0.13157894736842105,0.08,0.0,0.05263157894736841,0.00275704528464942
0.13157894736842105,0.06,1.0,0.0,0.002558252927741336
0.13157894736842105,0.08,0.0,0.0,0.027115921215822795
0.13157894736842105,0.08,0.5,0.05263157894736841,0.005464087118257772
0.13157894736842105,0.08,0.0,0.4736842105263157,0.018249115366163162
0.13157894736842105,0.08,1.0,1.0,0.06367462100093209
0.13157894736842105,0.08,0.5,1.0,0.03854006340797529
0.13157894736842105,0.08,0.5,0.0,0.000795730752136794
0.13157894736842105,0.08,0.5,0.4736842105263157,0.021222964716927865
0.13157894736842105,0.08,1.0,0.0,0.0019761779751204835
0.13157894736842105,0.08,1.0,0.05263157894736841,0.0017420001587198286
0.13157894736842105,0.1,0.0,0.05263157894736841,0.03224811774148059
0.13157894736842105,0.08,1.0,0.4736842105263157,0.025447949380211676
0.13157894736842105,0.1,0.0,0.4736842105263157,0.022278451395544536
0.13157894736842105,0.1,0.0,1.0,0.07948869336363246
0.13157894736842105,0.1,0.0,0.0,0.010030938245418463
0.13157894736842105,0.1,0.5,0.05263157894736841,0.0033313305071512134
0.13157894736842105,0.1,0.5,1.0,0.05095277078705909
0.13157894736842105,0.1,0.5,0.0,0.0003153149186060225
0.13157894736842105,0.1,0.5,0.4736842105263157,0.033276051491621356
0.13157894736842105,0.1,1.0,0.05263157894736841,0.2553676695307068
0.13157894736842105,0.1,1.0,0.0,0.0014122546947025506
0.13157894736842105,0.1,1.0,0.4736842105263157,0.036196679757304145
0.13157894736842105,0.1,1.0,1.0,0.04772408433432516
0.13157894736842105,0.12,0.0,0.05263157894736841,0.01173673685495973
0.13157894736842105,0.12,0.0,1.0,0.03783924966290873
0.13157894736842105,0.12,0.0,0.4736842105263157,0.029942846728086524
0.13157894736842105,0.12,0.0,0.0,0.0057015350413673884
0.13157894736842105,0.12,0.5,0.05263157894736841,0.002877529536073384
0.13157894736842105,0.12,0.5,0.0,0.00030887134625926996
0.13157894736842105,0.12,0.5,1.0,0.08153512231600522
0.13157894736842105,0.12,0.5,0.4736842105263157,0.05371830934738215
0.13157894736842105,0.12,1.0,0.05263157894736841,0.014353254904112843
0.13157894736842105,0.12,1.0,1.0,0.06946165907405814
0.13157894736842105,0.12,1.0,0.0,0.0012107374355994677
0.13157894736842105,0.12,1.0,0.4736842105263157,0.08033608085316604
0.13157894736842105,0.14,0.0,0.05263157894736841,0.006441638231249776
0.13157894736842105,0.14,0.0,1.0,0.06590857786218969
0.13157894736842105,0.14,0.0,0.0,0.004304503190024768
0.13157894736842105,0.14,0.0,0.4736842105263157,0.0512690538761224
0.13157894736842105,0.14,0.5,1.0,0.040983630265954134
0.13157894736842105,0.14,0.5,0.05263157894736841,0.00229429990843206
0.13157894736842105,0.14,0.5,0.0,0.00023215438332509997
0.13157894736842105,0.14,0.5,0.4736842105263157,0.11677173604680867
0.13157894736842105,0.14,1.0,0.05263157894736841,0.007463711345276007
0.13157894736842105,0.14,1.0,1.0,0.0562064821750521
0.13157894736842105,0.14,1.0,0.0,0.001160622256133245
0.13157894736842105,0.14,1.0,0.4736842105263157,0.033369296976393716
0.13157894736842105,0.16,0.0,1.0,0.0371010805630748
0.13157894736842105,0.16,0.0,0.05263157894736841,0.004510066096572722
0.13157894736842105,0.16,0.0,0.0,0.003092307737541628
0.13157894736842105,0.16,0.0,0.4736842105263157,0.10604628164258645
0.13157894736842105,0.16,0.5,0.05263157894736841,0.1402871381089124
0.13157894736842105,0.16,0.5,1.0,0.08295856767257302
0.13157894736842105,0.16,0.5,0.0,0.05037587541820229
0.13157894736842105,0.16,0.5,0.4736842105263157,0.017487868358166663
0.13157894736842105,0.16,1.0,0.05263157894736841,0.004930991889415972
0.13157894736842105,0.16,1.0,1.0,0.05464731879461616
0.13157894736842105,0.16,1.0,0.0,0.0008694391898068174
0.13157894736842105,0.16,1.0,0.4736842105263157,0.026916609837106826
0.13157894736842105,0.18,0.0,0.0,0.002393432340255163
0.13157894736842105,0.18,0.0,1.0,0.06997659415520444
0.13157894736842105,0.18,0.0,0.05263157894736841,0.002755546309099876
0.13157894736842105,0.18,0.0,0.4736842105263157,0.017342185544742938
0.13157894736842105,0.18,0.5,0.05263157894736841,0.019979076329672756
0.13157894736842105,0.18,0.5,1.0,0.04175168567551061
0.13157894736842105,0.18,0.5,0.0,0.017188083237618338
0.13157894736842105,0.18,0.5,0.4736842105263157,0.028660571648273955
0.13157894736842105,0.18,1.0,0.05263157894736841,0.0033804454314900925
0.13157894736842105,0.18,1.0,1.0,0.061536093801153026
0.13157894736842105,0.18,1.0,0.0,0.00041200437070216525
0.13157894736842105,0.18,1.0,0.4736842105263157,0.04807537694955871
0.13157894736842105,0.2,0.0,0.05263157894736841,0.002660495258354209
0.13157894736842105,0.2,0.0,1.0,0.05277419706137977
0.13157894736842105,0.2,0.0,0.0,0.0023179631862584333
0.13157894736842105,0.2,0.0,0.4736842105263157,0.0377748809222327
0.13157894736842105,0.2,0.5,0.05263157894736841,0.009181413399723792
0.13157894736842105,0.2,0.5,1.0,0.08917863549646862
0.13157894736842105,0.2,0.5,0.0,0.00888603240197881
0.13157894736842105,0.2,0.5,0.4736842105263157,0.07270232785247904
0.13157894736842105,0.2,1.0,0.05263157894736841,0.003454739653946153
0.13157894736842105,0.2,1.0,1.0,0.03643417626996712
0.13157894736842105,0.2,1.0,0.0,0.0006483830719241839
0.13157894736842105,0.2,1.0,0.4736842105263157,0.08042704939192694
0.13157894736842105,0.22,0.0,1.0,0.05735965734389756
0.13157894736842105,0.22,0.0,0.05263157894736841,0.0017983368736290907
0.13157894736842105,0.22,0.0,0.0,0.0019672711302551535
0.13157894736842105,0.22,0.0,0.4736842105263157,0.15107592583672003
0.13157894736842105,0.22,0.5,0.05263157894736841,0.00694263273429029
0.13157894736842105,0.22,0.5,1.0,0.056284063037157855
0.13157894736842105,0.22,0.5,0.0,0.004796237708582296
0.13157894736842105,0.22,0.5,0.4736842105263157,0.022624194872851965
0.13157894736842105,0.22,1.0,0.0,0.00047592674339127486
0.13157894736842105,0.22,1.0,0.05263157894736841,0.002355536703434136
0.13157894736842105,0.22,1.0,1.0,0.06973738585130076
0.13157894736842105,0.22,1.0,0.4736842105263157,0.022314370063694647
0.13157894736842105,0.24,0.0,0.05263157894736841,0.006383317287690888
0.13157894736842105,0.24,0.0,1.0,0.062377427372836185
0.13157894736842105,0.24,0.0,0.0,0.00170371448217947
0.13157894736842105,0.24,0.0,0.4736842105263157,0.01998799387956676
0.13157894736842105,0.24,0.5,0.05263157894736841,0.004318500872123765
0.13157894736842105,0.24,0.5,0.0,0.004246969327388594
0.13157894736842105,0.24,0.5,0.4736842105263157,0.029824458062078826
0.13157894736842105,0.24,1.0,0.05263157894736841,0.010092141067250178
